"TOA5","Esolmet_CR6_IP","CR6","9884","CR6.Std.12.01","CPU:20230316_Esolmet_CR6.CR6","14428","Table1_60min"
"TIMESTAMP","RECORD","BattV","PTemp_C","I_glo_Avg","I_dir_Avg","I_dif_Avg","I_glo_inc_Avg","I_uv_Avg","Indice_UV_1","Indice_UV_2","AirTC_Avg","AirTC_Max","AirTC_Min","AirTC_Std","RH","RH_Max","RH_Min","WS_ms_Avg","WS_ms_Max","WS_ms_Min","WS_ms_Std","WindDir","CS106_PB_Avg","Rain_mm_Tot"
"2023-03-27 17:00:00",266,13.17,38.82,469.1,620.3,105.8,476.9,0.045,1.009,0.433,34.35,35.28,33.55,0.463,21.31,21.57,20.15,2.006,4.975,0,0.977,111.6,1012.46,0
"2023-03-27 18:00:00",267,12.91,37.58,218.6,423.5,70.04,217.7,0.013,0.194,0.083,34.49,34.98,33.98,0.24,22.2,22.49,20.66,1.732,4.425,0.25,0.822,130.9,1012.46,0
"2023-03-27 19:00:00",268,11.13,34.13,31.72,80.3,17.34,29.49,0.002,0.01,0.004,32.9,34.02,31.83,0.692,24.95,24.95,21.82,0.85,3.2,0,0.767,90.5,1012.838,0
"2023-03-27 20:00:00",269,10.72,31.71,0,0.094,0,0,0,0.009,0.004,31.24,31.78,30.66,0.22,22.63,27.29,22.39,1.307,4.1,0,1.047,232.3,1013.505,0
"2023-03-27 21:00:00",270,10.7,29.59,0,0.005,0,0,0,0.009,0.004,29.24,31.01,27.55,1.111,30.91,31.39,22.35,1.001,4.125,0,0.818,21.96,1014.227,0
"2023-03-27 22:00:00",271,10.67,28.24,0,0.075,0,0,0,0.008,0.003,27.93,28.24,27.66,0.146,26.67,31.54,26.06,1.501,3.75,0,0.721,196.5,1015.304,0
"2023-03-27 23:00:00",272,10.65,27.3,0,0.015,0,0,0,0.011,0.005,26.95,27.83,26.09,0.633,34.17,34.25,26.72,0.969,2.625,0,0.727,39.32,1016.266,0
"2023-03-28 00:00:00",273,10.61,25.81,0,0.002,0,0,0,0.007,0.003,25.34,26.09,24.8,0.437,37.68,37.88,34.14,0.708,1.525,0,0.544,343.7,1016.719,0
"2023-03-28 01:00:00",274,10.57,24.34,0,0.006,0,0,-0.002,0.007,0.003,24.09,24.82,23.6,0.344,39.86,39.86,37.54,0.296,1.475,0,0.42,147.3,1016.523,0
"2023-03-28 02:00:00",275,10.54,23.14,0,0.009,0,0,-0.087,-4,-1.715,22.56,23.59,21.6,0.562,42.02,43.32,39.89,1.206,2.825,0,0.853,313.5,1016.663,0
"2023-03-28 03:00:00",276,10.54,22.33,0,0.02,0,0,-0.1,-4,-1.715,21.65,22.62,21.28,0.343,44.14,44.85,41.07,1.77,2.875,0.8,0.343,0.444,1016.554,0
"2023-03-28 04:00:00",277,10.49,21.42,0,0.013,0,0,-0.1,-4,-1.715,21.05,21.68,20.62,0.292,47.55,48.64,44.17,0.755,1.975,0,0.623,308.2,1016.578,0
"2023-03-28 05:00:00",278,10.46,21.27,0,0.043,0,0,-0.1,-4,-1.715,20.98,21.39,20.51,0.275,46.44,49.09,46.26,1.367,2.3,0.25,0.453,316.3,1016.898,0
"2023-03-28 06:00:00",279,10.46,20.48,0,0.005,0,0,-0.1,-4,-1.715,19.9,21.17,19.19,0.612,52.7,52.7,46.66,1.83,3.25,0.5,0.521,24.64,1017.218,0
"2023-03-28 07:00:00",280,10.45,19.75,7.777,10.7,0,7.253,-0.1,-4,-1.715,19.11,19.56,18.77,0.193,52.22,53.64,52.22,1.522,2.075,0,0.506,348.7,1017.93,0
"2023-03-28 08:00:00",281,11.13,21.31,146.9,332.3,16.88,142,-0.019,0.601,0.258,21.48,23.42,19.56,1.248,42.67,52.61,42.32,0.084,1.075,0,0.234,0.159,1018.587,0
"2023-03-28 09:00:00",282,13.64,24.86,393.3,606.8,84.8,391.4,0.032,2.103,0.902,24.61,25.65,23,0.54,38.19,42.71,36.34,1.362,2.725,0,0.803,149.4,1019.167,0
"2023-03-28 10:00:00",283,13.56,28.05,633.9,735.4,103.6,634.1,0.08,4.308,1.847,26.17,26.8,25.09,0.393,35.45,37.91,33.28,1.239,2.525,0,0.682,158.8,1019.433,0
"2023-03-28 11:00:00",284,13.46,30.3,824,781.6,122,830,0.136,6.261,2.685,26.89,28.14,25.89,0.48,32.69,36.89,32.56,1.629,4.125,0,0.867,245.4,1019.145,0
"2023-03-28 12:00:00",285,13.4,32.53,947,799.7,136.4,956,0.179,7.309,3.134,28.38,29.04,27.71,0.378,32.41,33.51,30.65,2.034,4.825,0,0.934,57.03,1018.538,0
"2023-03-28 13:00:00",286,13.36,33.88,989,783.4,152.3,998,0.187,7.353,3.153,29.16,30.26,27.95,0.574,29.33,32.42,28.21,2.05,5.7,0,1.181,193.7,1017.517,0
"2023-03-28 14:00:00",287,13.3,35.66,948,738.5,168.5,957,0.166,5.693,2.441,30.52,31.81,29.26,0.587,27.43,29.87,26.51,1.757,4.7,0,1.066,300.7,1016.289,0
"2023-03-28 15:00:00",288,13.21,36.97,820,638.2,191.5,825,0.116,3.641,1.561,31.6,32.77,30.63,0.546,26.66,27.79,25.23,2.251,4.975,0,1.053,267.3,1015.271,0
"2023-03-28 16:00:00",289,13.21,37.36,626.7,513.9,191.3,629.1,0.068,1.946,0.834,32.72,33.96,31.66,0.536,23.23,26.51,23.23,2.122,5.325,0,1.076,192.1,1014.431,0
"2023-03-28 17:00:00",290,13.21,37.74,425.3,421.5,159.4,422.9,0.033,0.781,0.335,33.83,34.79,32.85,0.548,23.99,24.51,22.57,2.159,5.1,0,1.155,18.8,1013.852,0
"2023-03-28 18:00:00",291,12.97,36.75,225.9,239.6,125.2,213.4,0.011,0.168,0.072,33.52,33.97,33.18,0.19,23.59,24.15,22.76,1.075,3.25,0,0.828,206.7,1013.793,0
"2023-03-28 19:00:00",292,11.46,34.01,38.55,43.38,26.86,35.15,0.001,0.008,0.004,32.17,33.27,31.41,0.504,26.26,26.73,23.46,0.422,1.65,0,0.487,22.92,1014.038,0
"2023-03-28 20:00:00",293,10.9,32.14,0,0.008,0,0,0,0.009,0.004,31.03,31.42,30.76,0.223,28.08,28.86,26.15,0.73,1.8,0,0.558,15.51,1014.791,0
"2023-03-28 21:00:00",294,10.72,30.46,0,0.002,0,0,0,0.008,0.003,29.47,30.87,28.33,0.75,32.78,32.78,28.23,3.832,8.83,0,1.776,326.6,1015.736,0
"2023-03-28 22:00:00",295,10.69,29.19,0,0.011,0,0,0,0.008,0.003,27.94,28.35,27.65,0.167,32.12,33.13,31.37,3.319,7.25,0.325,1.486,331.8,1017.275,0
"2023-03-28 23:00:00",296,10.66,28.2,0,0.007,0,0,0,0.007,0.003,27.35,27.69,26.88,0.264,34.83,35.02,31.97,2.558,6.125,0.625,0.939,342.3,1017.773,0
"2023-03-29 00:00:00",297,10.66,26.99,0,1.509,0,0,0,0.009,0.004,26.43,26.96,26.06,0.252,35.46,37.62,34.77,1.898,5.4,0,1.225,176.7,1017.904,0
"2023-03-29 01:00:00",298,10.62,25.87,0,0.468,0,0,0,0.008,0.004,25.29,26.23,24.64,0.443,38.89,39.83,35.29,1.825,3.575,0,0.994,301.7,1017.981,0
"2023-03-29 02:00:00",299,10.55,24.69,0,0.01,0,0,-0.06,-4,-1.715,24.15,24.84,23.44,0.489,42.28,43.69,38.86,1.365,3.725,0,1.032,262.6,1018.019,0
"2023-03-29 03:00:00",300,10.54,23.49,0,0,0,0,-0.1,-4,-1.715,22.95,23.91,21.64,0.641,51,51,42.09,1.34,2.9,0,0.783,331.6,1018.083,0
"2023-03-29 04:00:00",301,10.49,22.63,0,0.032,0,0,-0.1,-4,-1.715,21.78,22.11,21.33,0.187,51.69,51.72,49.27,2.196,3.375,0.45,0.468,336.2,1018.037,0
"2023-03-29 05:00:00",302,10.5,21.89,0,0.016,0,0,-0.1,-4,-1.715,21.18,21.99,20.49,0.478,53.63,53.94,49.38,1.86,2.975,1.075,0.327,0.611,1017.982,0
"2023-03-29 06:00:00",303,10.45,21.45,0,0.029,0,0,-0.1,-4,-1.715,20.66,20.97,20.41,0.157,55.07,55.41,53.7,1.996,2.9,0,0.647,335.2,1018.287,0
"2023-03-29 07:00:00",304,10.46,21.21,9.07,9.69,0,7.904,-0.1,-4,-1.715,20.58,21.27,19.92,0.401,57.28,58.49,54.12,1.791,3.05,0.525,0.378,335.9,1018.673,0
"2023-03-29 08:00:00",305,11.08,22.52,145.4,255.3,13.48,140.8,-0.013,0.614,0.263,22.26,25.19,20.28,1.586,46.84,57.54,45.47,0.609,2.05,0,0.691,65.5,1018.989,0
"2023-03-29 09:00:00",306,13.61,26.03,383.9,523,107.3,380.3,0.032,2.103,0.902,25.91,26.68,24.65,0.483,42.21,46.87,41.67,1.189,3.65,0,1.04,184,1019.264,0
"2023-03-29 10:00:00",307,13.52,28.93,628.6,672.8,131.2,628.1,0.08,4.384,1.88,26.46,27.45,25.52,0.57,38.8,42.82,37.34,1.651,3.4,0,0.888,123.6,1019.177,0
"2023-03-29 11:00:00",308,13.44,30.89,831,753.5,145.3,835,0.141,6.702,2.874,27.33,28.27,25.95,0.512,37.37,42.11,36.87,2.388,4.7,0.275,0.94,50.3,1018.685,0
"2023-03-29 12:00:00",309,13.38,32.86,938,739.6,175.3,949,0.179,7.556,3.24,28.86,29.65,27.71,0.359,34.43,37.06,32.99,2.27,5.55,0,1.045,219.2,1018.11,0
"2023-03-29 13:00:00",310,13.32,34.74,977,706.1,204,986,0.192,7.581,3.251,29.7,31.18,28.04,0.876,32.3,36,30.19,2.069,5.45,0,1.468,211.5,1017.072,0
"2023-03-29 14:00:00",311,13.29,36.18,940,664.4,220.3,950,0.176,6.49,2.783,30.99,32,29.88,0.641,30.41,32.59,29.41,2.402,5.525,0,1.148,140,1015.867,0
"2023-03-29 15:00:00",312,13.21,37.76,840,626.4,217.7,844,0.142,4.813,2.064,32.35,34.27,31.43,0.689,28.56,31.12,27.69,1.933,4.8,0,1.221,121.9,1014.646,0
"2023-03-29 16:00:00",313,13.17,38.8,670.4,560.2,199.6,672.7,0.089,2.492,1.069,33.33,34.77,32.12,0.703,27.51,30.37,27.37,2.044,4.8,0,1.132,162.6,1013.515,0
"2023-03-29 17:00:00",314,13.04,38.1,442.6,422.8,170.7,438.4,0.042,0.886,0.38,33.57,34.7,32.66,0.525,28.26,29.63,27.39,2.298,5.95,0,1.361,199.1,1012.96,0
"2023-03-29 18:00:00",315,12.9,36.27,199.2,224.1,108.8,192.8,0.012,0.196,0.084,33.19,33.89,32.58,0.356,27.76,28.82,26.43,1.83,5.425,0,1.268,172.8,1012.914,0
"2023-03-29 19:00:00",316,11.13,33.49,31.28,5.478,24.8,26.98,0.002,0.01,0.004,32.07,32.88,31.4,0.438,30.57,30.58,27.72,2.056,3.875,0.675,0.688,245.3,1013.188,0
"2023-03-29 20:00:00",317,10.73,31.87,0,0.017,0,0,0,0.006,0.002,30.71,31.4,30.18,0.402,30.63,33.86,30.57,1.823,4.475,0,0.691,80.2,1013.926,0
"2023-03-29 21:00:00",318,10.69,28.71,0.039,0.11,0,0.008,0,0.008,0.003,28.19,30.66,27.03,1.361,45.42,49.27,29.59,2.919,6.75,0.3,1.646,73.8,1015.676,0
"2023-03-29 22:00:00",319,10.66,26.74,0.013,0.115,0,0,0,0.008,0.003,25.54,27.48,24.67,0.796,37.84,45.68,37.81,4.855,8.18,1.575,1.665,345.6,1017.271,0
"2023-03-29 23:00:00",320,10.66,26.73,0,0.033,0,0,0,0.008,0.004,25.8,26.03,25.65,0.095,38.36,38.52,36.64,2.706,4.875,0,1.264,158.6,1018.063,0
"2023-03-30 00:00:00",321,10.62,26.14,0,0.015,0,0,0,0.008,0.003,25.25,25.8,24.7,0.362,43.93,46.58,37.93,1.776,3.975,0,0.935,265.3,1018.415,0
"2023-03-30 01:00:00",322,10.58,25,0,0.027,0,0,0,0.009,0.004,24.32,24.93,24.03,0.216,44.37,47.78,42.59,2.979,4.525,1.525,0.637,263.5,1018.315,0
"2023-03-30 02:00:00",323,10.55,24.15,0,0.012,0,0,-0.07,-4,-1.715,23.53,24.23,22.79,0.331,49.44,49.44,44.11,2.063,3.225,0.925,0.454,292.3,1018.158,0
"2023-03-30 03:00:00",324,10.54,23.01,0,0,0,0,-0.1,-4,-1.715,22.34,22.81,21.94,0.248,50.73,51.04,49.18,1.825,2.825,0.8,0.463,292.5,1017.986,0
"2023-03-30 04:00:00",325,10.5,22.02,0,0.002,0,0,-0.1,-4,-1.715,21.36,22.07,20.74,0.479,53.74,54.12,49.88,2.212,3.475,0.8,0.608,330.9,1017.692,0
"2023-03-30 05:00:00",326,10.46,21.41,0,0.009,0,0,-0.1,-4,-1.715,20.82,21.1,20.52,0.147,53.73,54.38,51.92,1.987,3.675,0.45,0.727,342.9,1017.736,0
"2023-03-30 06:00:00",327,10.45,20.48,0,0.014,0,0,-0.1,-4,-1.715,19.93,20.54,19.39,0.314,57.02,57.28,53.54,1.593,2.25,0,0.424,338.6,1017.859,0
"2023-03-30 07:00:00",328,10.49,19.86,12.56,32.12,0,10.72,-0.1,-4,-1.715,19.19,19.49,18.87,0.163,57.19,58.47,56.34,1.712,2.4,0.675,0.37,331.3,1018.109,0
"2023-03-30 08:00:00",329,11.19,21.73,167.7,387.4,29.6,161.9,0.006,0.715,0.306,21.56,24.45,19.29,1.26,43.79,56.89,43.71,0.238,1.375,0,0.409,334.1,1018.496,0
"2023-03-30 09:00:00",330,13.59,25.35,395.3,566.7,96,392.6,0.035,2.296,0.984,24.54,25.5,23.81,0.481,40.09,45.74,40.09,1.693,3.725,0,1.016,152.5,1019.045,0
"2023-03-30 10:00:00",331,13.51,28.45,653.3,740,116,652.3,0.087,4.475,1.919,26.11,27.26,25.37,0.44,38.01,40.79,36.2,2.009,3.875,0,0.808,225.3,1019.299,0
"2023-03-30 11:00:00",332,13.48,30.35,827,727.5,158.3,838,0.137,6.789,2.911,26.86,28.23,25.88,0.624,34.91,39.28,34.24,2.038,4.3,0,0.945,95.2,1019.023,0
"2023-03-30 12:00:00",333,13.4,32.64,877,570,243.7,886,0.174,7.294,3.128,28.5,29.7,27.77,0.473,33.24,35.85,32.15,1.791,4.2,0,0.916,61.12,1018.349,0
"2023-03-30 13:00:00",334,13.36,34.17,1040,775.1,196.9,1037,0.212,8.86,3.8,29.43,30.36,28.14,0.57,30.55,33.87,30.35,2.232,4.875,0,1.073,139.2,1017.309,0
"2023-03-30 14:00:00",335,13.29,35.45,1028,824,164.8,1028,0.211,7.494,3.213,30.62,31.29,29.49,0.455,28.72,31.45,27.48,2.832,6.175,0.5,1.208,71.25,1016.299,0
"2023-03-30 15:00:00",336,13.21,37.01,919,853,115.4,922,0.169,5.526,2.37,31.68,33.08,30.54,0.663,22.45,28.83,21.95,2.105,4.7,0,1.168,98.4,1015.297,0
"2023-03-30 16:00:00",337,13.2,37.69,619.4,531.7,161.5,625.8,0.095,2.685,1.152,33.13,34.27,32.22,0.458,18.82,22.7,16.23,1.749,4.9,0,1.175,169.9,1014.323,0
"2023-03-30 17:00:00",338,13.2,37.34,419.5,347.1,183.6,413.2,0.047,1.04,0.446,33.41,34.69,32.38,0.553,18.03,19.5,17.26,1.561,3.6,0,0.891,11.71,1013.832,0
"2023-03-30 18:00:00",339,12.88,34.54,151.5,77.57,99.9,143.4,0.013,0.174,0.075,32.29,33.37,31.76,0.479,19.33,19.91,17.1,0.871,2.3,0,0.662,157.7,1013.635,0
"2023-03-30 19:00:00",340,11.13,31.81,23.84,1.695,18.52,21.36,0.001,0.01,0.004,31.1,31.81,30.13,0.477,21.93,23.89,19.3,0.189,1.275,0,0.346,332.6,1013.794,0
"2023-03-30 20:00:00",341,10.85,29.34,0,0,0,0,0,0.008,0.003,28.64,30.12,27.6,0.881,24.84,25.74,21.66,2.058,3.15,1.15,0.485,326.3,1014.246,0
"2023-03-30 21:00:00",342,10.69,27.99,0,0.008,0,0,0,0.008,0.003,27.36,27.61,27.07,0.149,24.84,25.79,24.04,1.718,3,0,0.683,334.5,1014.87,0
"2023-03-30 22:00:00",343,10.67,26.56,0,0.012,0,0,0,0.009,0.004,26.31,27.06,25.6,0.425,28.27,29.44,24.64,0.685,2.525,0,0.684,341.4,1015.596,0
"2023-03-30 23:00:00",344,10.65,25.34,0,0.034,0,0,0,0.009,0.004,24.96,25.7,24.26,0.362,30.87,31.63,27.05,1.408,2.175,0,0.548,7.692,1016.337,0
"2023-03-31 00:00:00",345,10.6,25.01,0,0.065,0,0,0,0.009,0.004,24.85,25.34,24.29,0.251,32.75,34.37,30.99,1.321,1.975,0.275,0.323,324.9,1016.915,0
"2023-03-31 01:00:00",346,10.57,24.34,0,0.042,0,0,0,0.009,0.004,24.01,25.27,22.81,0.71,42.2,44.32,31.86,1.629,3.275,0,0.707,334.2,1017.258,0
"2023-03-31 02:00:00",347,10.53,23.4,0,0.029,0,0,-0.046,-4,-1.715,22.71,23.09,22.36,0.186,38.14,44.67,37.17,2.377,3.2,1.2,0.33,35.07,1017.261,0
"2023-03-31 03:00:00",348,10.52,22.95,0,0.007,0,0,-0.1,-4,-1.715,22.42,22.74,22.03,0.153,41.27,41.27,37.9,2.155,3.05,1.175,0.356,335.6,1017.174,0
"2023-03-31 04:00:00",349,10.5,22.37,0,0.007,0,0,-0.1,-4,-1.715,22.27,22.53,21.91,0.204,43.65,43.82,41.32,0.99,2.05,0,0.511,350.8,1017.056,0
"2023-03-31 05:00:00",350,10.46,21.9,0,0.014,0,0,-0.1,-4,-1.715,21.57,22.08,21.15,0.207,46.55,46.55,43.6,1.399,2,0,0.543,330.3,1017.121,0
"2023-03-31 06:00:00",351,10.45,21.15,0,0.002,0,0,-0.1,-4,-1.715,20.78,21.18,20.43,0.217,49.32,49.49,46.26,1.274,2.325,0,0.51,351.5,1017.593,0
"2023-03-31 07:00:00",352,10.46,20.57,10.82,28.41,0,9.12,-0.1,-4,-1.715,20.24,20.79,19.78,0.245,48.64,52.29,48.64,0.947,2.275,0,0.617,324,1018.349,0
"2023-03-31 08:00:00",353,11.13,22.65,157.9,352.1,19.09,151.7,-0.013,0.663,0.284,22.35,24.33,20.78,1.151,43.99,48.98,43.75,0.813,1.925,0,0.634,28.48,1019.032,0
"2023-03-31 09:00:00",354,13.61,26.03,401.8,589.8,94.7,392.5,0.034,2.168,0.93,25.59,26.57,24.31,0.667,40.01,43.95,39.27,1.024,2.775,0,0.631,188.2,1019.729,0
"2023-03-31 10:00:00",355,13.51,28.88,632.9,696.4,123.9,634.6,0.082,4.44,1.904,26.73,27.52,25.75,0.374,38.66,41.99,37.5,1.286,2.75,0,0.675,9.21,1019.955,0
"2023-03-31 11:00:00",356,13.43,31.48,833,769.2,136.7,838,0.142,6.885,2.952,27.58,28.75,26.62,0.622,37.29,40.1,35.13,1.444,3.175,0.225,0.736,160.2,1019.53,0
"2023-03-31 12:00:00",357,13.36,33.19,963,807,142.7,968,0.188,7.925,3.399,28.8,30.43,27.69,0.569,33.36,38.12,32.81,1.544,3.975,0,0.787,64.7,1018.715,0
"2023-03-31 13:00:00",358,13.32,34.91,1022,834,138,1025,0.206,8.3,3.558,30.06,31.17,29.27,0.511,31.91,34.33,30.86,1.696,4.425,0,0.972,150.5,1017.603,0
"2023-03-31 14:00:00",359,13.23,36.45,991,820,139.1,991,0.197,7.191,3.083,31.01,32.07,29.72,0.636,29.06,32.49,28.48,1.703,4.05,0,0.981,228,1016.404,0
"2023-03-31 15:00:00",360,13.19,37.54,884,790.8,133.8,882,0.156,5.198,2.229,32.2,33.07,31.09,0.524,26.55,29.96,26.52,2.677,6.125,0,1.295,113,1014.996,0
"2023-03-31 16:00:00",361,13.16,39.26,707,749.4,119.8,708.5,0.099,2.822,1.21,33.62,34.69,32.13,0.612,23.39,27.63,23.26,1.374,3.725,0,0.826,7.978,1014.028,0
"2023-03-31 17:00:00",362,13.17,39.17,484.9,659.9,100.9,482.2,0.046,1.052,0.451,34.39,34.92,33.47,0.31,22.55,24.43,22.31,1.902,4.825,0,1.11,147.6,1013.525,0
"2023-03-31 18:00:00",363,12.9,37.58,229.8,450.2,71.89,224.1,0.014,0.194,0.083,34.33,34.97,33.67,0.317,22.71,24.26,22.62,1.247,3.4,0,0.907,344.7,1013.458,0
"2023-03-31 19:00:00",364,11.13,34.32,33.07,85.7,16.84,29.11,0.002,0.01,0.004,32.81,34.73,31.62,0.728,25.21,25.21,22.59,0.847,2.175,0,0.598,168.1,1013.769,0
"2023-03-31 20:00:00",365,10.74,31.09,0,0,0,0,0,0.007,0.003,30.39,31.6,29.21,0.725,30.35,30.72,25.2,0.768,1.925,0,0.664,330.7,1014.153,0
"2023-03-31 21:00:00",366,10.69,28.91,0,0.017,0,0,0,0.008,0.003,28.1,29.19,27.69,0.3,31.25,33.16,30.38,1.745,4.4,0,0.672,341.5,1014.916,0
"2023-03-31 22:00:00",367,10.66,27.44,0,0,0,0,0,0.008,0.003,27.09,27.91,26.23,0.419,34.9,35.25,31.36,1.128,2.3,0,0.733,313.1,1015.534,0
"2023-03-31 23:00:00",368,10.66,26.2,0,0.027,0,0,0,0.009,0.004,25.78,26.52,25.12,0.386,36.97,37.96,34.01,1.259,2.7,0,0.706,340.8,1016.146,0
"2023-04-01 00:00:00",369,10.61,25.07,0,0.01,0,0,0,0.008,0.004,24.75,25.33,23.88,0.492,42.03,42.8,36.41,0.835,1.625,0,0.57,317.1,1016.71,0
"2023-04-01 01:00:00",370,10.57,24.43,0,0.055,0,0,0,0.01,0.004,24.21,24.68,23.91,0.232,40.53,43.2,39.89,1.283,2.475,0,0.632,304.7,1016.946,0
"2023-04-01 02:00:00",371,10.53,23.75,0,0.03,0,0,-0.069,-4,-1.715,23.37,24.26,22.76,0.377,45.6,45.95,40.54,1.362,2.625,0,0.84,339.6,1017.014,0
"2023-04-01 03:00:00",372,10.51,22.92,0,0.025,0,0,-0.1,-4,-1.715,22.33,22.81,21.96,0.225,46.53,47.19,44.47,1.824,2.5,0.25,0.404,336.3,1017.003,0
"2023-04-01 04:00:00",373,10.48,22.38,0,0.021,0,0,-0.1,-4,-1.715,21.66,22.18,21.32,0.219,48.85,48.85,46.18,2.402,2.825,1.925,0.187,342.3,1016.873,0
"2023-04-01 05:00:00",374,10.46,21.46,0,0.001,0,0,-0.1,-4,-1.715,20.82,21.37,20.25,0.391,52,52.2,48.92,1.768,2.475,0.475,0.413,334,1017.077,0
"2023-04-01 06:00:00",375,10.42,20.77,0,0.019,0,0,-0.1,-4,-1.715,20.16,20.95,19.84,0.307,52.89,53.05,49.7,1.838,2.275,1.275,0.235,336.5,1017.709,0
"2023-04-01 07:00:00",376,10.46,20.49,11.13,26.77,0,9.22,-0.1,-4,-1.715,19.97,20.5,19.55,0.31,53.47,54.48,52.2,1.674,2.475,0,0.585,337.7,1018.337,0
"2023-04-01 08:00:00",377,11.13,22.32,160.9,363.6,20.83,152.9,-0.011,0.654,0.281,22.03,26.56,19.71,2.024,39.8,53.31,39.8,1.308,2.775,0,1.133,96.4,1019.169,0
"2023-04-01 09:00:00",378,13.6,26.01,403.8,605.1,89.8,391.3,0.033,2.173,0.932,26.62,27.46,25.82,0.445,39.79,42.8,39.16,0.61,2,0,0.592,130.1,1019.756,0
"2023-04-01 10:00:00",379,13.51,29.2,636.8,723.5,112.9,636.4,0.081,4.352,1.866,27.42,28.25,26.52,0.351,39.74,42.11,36.34,1.147,3.425,0,0.854,212.8,1020.022,0
"2023-04-01 11:00:00",380,13.43,31.86,837,786.6,131.4,839,0.141,6.876,2.949,28.32,29.56,27.15,0.611,36.51,40.5,35.4,1.573,3.8,0,0.881,146.5,1019.827,0
"2023-04-01 12:00:00",381,13.36,33.78,971,834,133.1,975,0.19,8.12,3.484,29.65,30.79,28.68,0.545,31.25,36.47,31.25,1.53,3.75,0,0.878,248.5,1019.131,0
"2023-04-01 13:00:00",382,13.28,35.33,1030,857,126.2,1030,0.209,8.49,3.639,30.82,31.51,30.15,0.357,29.3,32.69,28.73,1.863,4.325,0,0.989,58.35,1017.996,0
"2023-04-01 14:00:00",383,13.24,37.07,1013,873,113.7,1010,0.207,7.815,3.351,31.98,32.99,30.55,0.576,26,30.56,26,1.782,3.65,0,0.81,109.6,1016.661,0
"2023-04-01 15:00:00",384,13.17,39.23,912,865,101.5,905,0.168,5.676,2.434,34.13,35.44,32.9,0.622,22.24,26.64,21.89,1.853,4.55,0,0.947,147.8,1015.357,0
"2023-04-01 16:00:00",385,13.13,39.95,739.4,846,86.5,740.2,0.111,3.27,1.402,34.9,35.73,33.58,0.412,20.22,21.91,19.98,2.255,6.25,0,1.218,126.8,1014.283,0
"2023-04-01 17:00:00",386,13.13,40.19,519.9,791.1,70.89,515.1,0.055,1.248,0.535,35.94,37.29,35.03,0.547,16.87,20.68,15.64,2.302,5.275,0,1.335,231.6,1013.552,0
"2023-04-01 18:00:00",387,12.81,38.49,259.2,634.7,51.29,251.2,0.016,0.235,0.101,35.42,36.17,34.67,0.372,16.24,17.99,15.91,2.509,5.275,0,1.079,201.9,1013.377,0
"2023-04-01 19:00:00",388,11.01,35.29,42.36,195.4,9.59,37.77,0.002,0.01,0.004,34.23,35.23,33.2,0.642,17.47,17.66,16.07,1.609,3.5,0.375,0.552,274.2,1013.536,0
"2023-04-01 20:00:00",389,10.73,31.6,0,0,0,0,0,0.009,0.004,31.19,33.19,28.9,1.595,22.67,22.9,17.05,2.507,4.975,1.275,0.94,328,1013.959,0
"2023-04-01 21:00:00",390,10.69,29.21,0,0.007,0,0,0,0.005,0.002,28.63,28.92,28.32,0.164,23.47,23.99,22.11,1.89,4.575,0.275,0.887,334,1014.713,0
"2023-04-01 22:00:00",391,10.65,27.91,0,0.057,0,0,0,0.008,0.003,27.8,28.34,27.42,0.22,27.75,27.77,23.39,1,2.2,0,0.735,0,1015.815,0
"2023-04-01 23:00:00",392,10.61,27.4,0,0.052,0,0,0,0.009,0.004,27.14,27.6,26.67,0.295,33.71,33.97,27.59,1.501,2.95,0,0.961,89,1017.019,0
"2023-04-02 00:00:00",393,10.6,26.41,0,0.017,0,0,0,0.008,0.004,26.34,27.05,25.74,0.362,39.67,40.67,32.39,0.792,2.475,0,0.635,0,1017.585,0
"2023-04-02 01:00:00",394,10.57,25.19,0,0.002,0,0,-0.013,-4,-1.715,24.77,25.99,23.31,0.57,42.77,42.77,37.52,1.646,2.45,0,0.483,0.891,1017.751,0
"2023-04-02 02:00:00",395,10.54,23.78,0,0.004,0,0,-0.1,-4,-1.715,23.02,23.64,22.48,0.308,46.09,46.15,42.67,1.902,2.85,0,0.561,307.2,1017.537,0
"2023-04-02 03:00:00",396,10.5,23.26,0,0.043,0,0,-0.1,-4,-1.715,22.72,23.26,22.04,0.343,47.03,48.09,44.88,1.897,2.5,1.175,0.292,320.6,1017.297,0
"2023-04-02 04:00:00",397,10.47,22.48,0,0.296,0,0,-0.1,-4,-1.715,21.97,22.71,21.01,0.625,52.7,53.24,46.81,2.226,3.125,1.4,0.383,333,1017.422,0
"2023-04-02 05:00:00",398,10.46,21.7,0,2.183,0,0,-0.1,-4,-1.715,20.99,21.32,20.57,0.217,55.58,55.58,52.86,2.288,2.825,1.75,0.242,348.3,1017.612,0
"2023-04-02 06:00:00",399,10.41,20.99,0,0.011,0,0,-0.1,-4,-1.715,20.33,20.68,19.82,0.202,57.38,58,55.2,1.964,2.875,0.25,0.502,321.7,1018.139,0
"2023-04-02 07:00:00",400,10.42,20.43,12.52,21.89,0,10.99,-0.1,-4,-1.715,19.74,20.21,19.37,0.217,55.97,57.77,55.04,1.978,2.95,0.325,0.556,333.9,1018.716,0
