"TOA5","CR3000-EXT","CR3000","9996","CR3000.Std.32.02","CPU:20230316_ESOLMET_CR3000.CR3","33176","_10_Min"
"TIMESTAMP","RECORD","CRBattVolt_Avg","GLOBHORZ_Avg","DNI_Avg","DIFFHORZ_Avg","GLOBTT_Avg","Indice_UV_Avg","Indice_UV_1_Avg","Indice_UV_2_Avg","AT_Avg","AT_Max","AT_Min","AT_Std","RH_Avg","RH_Max","RH_Min","RH_Std","WS_Avg","WS_Max","WS_Min","WS_Std","WD","BP_Avg","PPT_Tot"
"TS","RN","VDC","W/m^2","W/m^2","W/m^2","W/m^2","W/m2","I-UV","MED/hr","DegC","DegC","DegC","DegC","PCT","PCT","PCT","PCT","m/s","m/s","m/s","m/s","Deg","mbar","mm"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Smp","Avg","Tot"
"2023-03-26 19:20:00",1474,12.71,-3.489882,-0.02562267,-3.867231,-5.2034,-0.008,-0.314,-0.135,31.19,31.33,31.11,0.05,13.13,13.34,12.98,0.076,4.058,5.7,1.7,0.753,214.4,938.7497,0
"2023-03-26 19:30:00",1475,12.7,-3.504368,-0.01656821,-3.983321,-5.6115,-0.013,-0.512,-0.219,31.06,31.17,30.94,0.061,13.06,13.21,12.96,0.049,3.469,5.95,1.95,0.722,200.8,938.9634,0
"2023-03-26 19:40:00",1476,12.69,-3.372941,-0.05452136,-3.905109,-5.624039,-0.012,-0.5,-0.214,30.82,30.97,30.69,0.075,13.01,13.19,12.73,0.126,3.936,6.45,1.7,0.987,263.7,939.1372,0
"2023-03-26 19:50:00",1477,12.69,-3.140658,-0.1096213,-3.726423,-5.665062,-0.021,-0.828,-0.355,30.54,30.7,30.39,0.083,12.71,12.93,12.48,0.107,3.961,7.2,0,1.274,256.2,939.2858,0
"2023-03-26 20:00:00",1478,12.68,-3.099102,-0.08920017,-3.635329,-5.505667,-0.013,-0.512,-0.22,30.28,30.41,30.12,0.079,12.54,12.65,12.43,0.05,4.345,6.2,2.2,0.839,185.8,939.4392,0
"2023-03-26 20:10:00",1479,12.68,-3.109266,-0.1038423,-3.74861,-5.591098,-0.011,-0.441,-0.189,30.04,30.16,29.94,0.05,12.66,12.8,12.58,0.044,3.896,6.2,1.95,0.885,209.6,939.6164,0
"2023-03-26 20:20:00",1480,12.67,-3.056433,-0.1065402,-3.683205,-5.481223,-0.018,-0.706,-0.303,29.81,29.97,29.66,0.076,12.84,12.98,12.7,0.063,3.704,5.7,1.7,0.791,223.5,939.821,0
"2023-03-26 20:30:00",1481,12.66,-2.856111,-0.1876498,-3.623759,-5.521606,-0.014,-0.547,-0.234,29.53,29.69,29.37,0.085,13.07,13.24,12.93,0.082,3.389,5.2,1.7,0.733,283.5,939.9847,0
"2023-03-26 20:40:00",1482,12.66,-3.045168,-0.2281092,-3.802136,-5.80966,-0.013,-0.536,-0.23,29.16,29.38,29.06,0.085,13.33,13.46,13.19,0.053,3.041,4.95,1.45,0.841,260,940.1205,0
"2023-03-26 20:50:00",1483,12.65,-3.163716,-0.05972556,-3.500525,-5.566864,-0.015,-0.593,-0.254,29.07,29.17,28.93,0.059,13.4,13.59,13.27,0.085,2.855,5.45,0.95,0.857,292.7,940.1422,0
"2023-03-26 21:00:00",1484,12.65,-3.283201,-0.2404462,-4.051484,-6.099191,-0.018,-0.736,-0.316,28.82,28.94,28.65,0.075,13.73,14.07,13.55,0.143,1.908,3.45,0.7,0.487,276.4,940.2468,0
"2023-03-26 21:10:00",1485,12.64,-2.746373,-0.3564344,-4.253634,-6.03521,-0.011,-0.457,-0.196,28.23,28.68,27.15,0.447,15.38,18.4,14.04,1.522,2.204,3.45,0.95,0.588,318.7,940.3134,0
"2023-03-26 21:20:00",1486,12.64,-2.56564,-0.5747327,-4.657213,-6.32395,-0.015,-0.602,-0.258,26.68,27.15,26.49,0.156,19,19.45,18.11,0.241,1.547,2.95,0,0.544,320.7,940.541,0
"2023-03-26 21:30:00",1487,12.63,-3.234582,-0.2568305,-4.314235,-5.415144,-0.012,-0.483,-0.207,26.71,26.77,26.63,0.04,19.05,19.5,18.41,0.265,1.101,1.7,0,0.259,342,940.7126,0
"2023-03-26 21:40:00",1488,12.62,-3.225958,-0.2061598,-4.144524,-5.078883,-0.015,-0.594,-0.255,26.53,26.67,26.29,0.12,19.93,21.01,19.1,0.49,0.979,1.95,0,0.527,313.3,940.8304,0
"2023-03-26 21:50:00",1489,12.62,-2.87517,-0.2287063,-4.039748,-5.063187,-0.015,-0.587,-0.252,26.06,26.43,25.47,0.324,21.41,22.98,19.94,0.963,1.462,2.45,0,0.881,333.7,941.02,0
"2023-03-26 22:00:00",1490,12.61,-2.569512,-0.2560687,-3.758687,-4.924978,-0.014,-0.548,-0.235,25.12,25.46,24.94,0.141,23.68,24.05,22.86,0.25,1.526,2.7,0,0.691,348.6,941.1047,0
"2023-03-26 22:10:00",1491,12.61,-2.806006,-0.2040482,-3.737618,-4.809499,-0.014,-0.565,-0.242,25.14,25.2,25.06,0.039,24.03,24.42,23.7,0.213,0.877,1.7,0,0.521,323.4,941.2355,0
"2023-03-26 22:20:00",1492,12.6,-3.128876,-0.1339144,-3.821593,-4.509688,-0.017,-0.679,-0.291,25.05,25.17,24.95,0.055,24.42,24.67,24.15,0.117,0.681,1.2,0,0.37,334.4,941.3862,0
"2023-03-26 22:30:00",1493,12.6,-2.882275,-0.01907601,-3.181294,-4.044065,-0.013,-0.535,-0.23,25.12,25.21,25.05,0.039,24.69,24.98,24.38,0.154,0.877,1.7,0,0.592,349.9,941.4024,0
"2023-03-26 22:40:00",1494,12.59,-2.76246,-0.1659033,-3.717343,-4.441778,-0.021,-0.836,-0.359,25.08,25.15,25,0.041,24.94,25.29,24.59,0.186,0,0,0,0,331,941.537,0
"2023-03-26 22:50:00",1495,12.59,-2.77997,-0.03545434,-3.81623,-3.731968,-0.019,-0.759,-0.326,24.97,25.1,24.88,0.048,25.15,25.4,24.7,0.198,0.086,1.2,0,0.26,79.31,941.6468,0
"2023-03-26 23:00:00",1496,12.58,-2.715657,-0.1408567,-3.72866,-3.970039,-0.019,-0.746,-0.32,24.91,25.13,24.63,0.166,25.46,26.28,24.78,0.402,0,0,0,0,82.5,941.6616,0
"2023-03-26 23:10:00",1497,12.58,-3.096081,-0.05125578,-3.629644,-3.851831,-0.013,-0.504,-0.216,24.47,24.65,24.31,0.095,26.45,27.68,25.98,0.374,0.336,1.45,0,0.496,333.7,941.654,0
"2023-03-26 23:20:00",1498,12.58,-2.925478,0.1308387,-2.932493,-3.543039,-0.014,-0.565,-0.242,24.23,24.45,24.1,0.106,26.82,27.55,25.93,0.422,1.47,2.2,0.95,0.298,0.158,941.7374,0
"2023-03-26 23:30:00",1499,12.57,-2.686745,-0.006166237,-2.949743,-3.59973,-0.014,-0.569,-0.244,24.1,24.16,24.06,0.017,26.43,27.15,25.65,0.365,1.116,1.7,0,0.348,345.2,941.853,0
"2023-03-26 23:40:00",1500,12.57,-2.923248,0.1279499,-2.607231,-3.146615,-0.017,-0.693,-0.297,24.12,24.2,24.06,0.035,26.17,27.14,25.32,0.301,1.491,2.2,0,0.506,352,941.8727,0
"2023-03-26 23:50:00",1501,12.56,-2.954499,0.3200689,-1.8819,-2.615227,-0.014,-0.577,-0.248,24.44,24.94,24.12,0.252,24.76,26.48,23.44,0.914,1.868,2.7,1.45,0.206,306.1,941.8101,0
"2023-03-27 00:00:00",1502,12.56,-2.615859,0.3085079,-1.71706,-2.777698,-0.018,-0.723,-0.31,24.97,25.09,24.86,0.056,24.36,24.94,23.61,0.304,2.039,2.95,1.45,0.345,282.2,941.7662,0
"2023-03-27 00:10:00",1503,12.56,-1.841665,-0.00867123,-2.037238,-3.222203,-0.015,-0.618,-0.265,24.79,25.11,24.55,0.179,24.45,25.26,23.76,0.35,1.554,2.45,0.95,0.259,330,941.8127,0
"2023-03-27 00:20:00",1504,12.56,-2.027155,-0.136428,-2.497802,-3.433441,-0.019,-0.756,-0.324,24.48,24.68,24.34,0.099,25.18,25.77,24.42,0.252,1.099,1.7,0.45,0.236,299.7,941.8703,0
"2023-03-27 00:30:00",1505,12.55,-2.500297,-0.1185065,-2.747421,-3.76374,-0.014,-0.559,-0.24,24.57,24.73,24.28,0.131,25.19,26.85,24.74,0.454,0.854,1.7,0,0.447,353.9,941.9172,0
"2023-03-27 00:40:00",1506,12.55,-2.739038,-0.3568681,-4.107144,-5.326287,-0.015,-0.603,-0.259,24.04,24.39,23.86,0.126,26.8,27.44,25.98,0.353,0.263,1.2,0,0.398,165.7,942.0063,0
"2023-03-27 00:50:00",1507,12.55,-3.10647,-0.2836454,-4.445107,-4.781816,-0.018,-0.718,-0.308,23.74,23.88,23.65,0.062,27.52,27.98,27.23,0.156,0,0,0,0,263.5,941.9976,0
"2023-03-27 01:00:00",1508,12.54,-2.820335,-0.1759305,-3.781012,-4.347499,-0.014,-0.578,-0.248,23.49,23.68,23.36,0.078,28.57,29.34,27.82,0.438,0.293,1.2,0,0.402,354.5,941.9913,0
"2023-03-27 01:10:00",1509,12.54,-2.797974,-0.1046343,-3.540554,-4.084897,-0.015,-0.612,-0.262,23.22,23.39,23,0.09,29.16,29.76,28.71,0.174,0.823,1.45,0,0.372,32.82,942.0441,0
"2023-03-27 01:20:00",1510,12.53,-2.899785,-0.0105985,-3.584395,-4.118053,-0.017,-0.694,-0.298,22.93,23.03,22.83,0.055,29.79,30.48,29.05,0.315,0.987,1.95,0,0.44,0.17,942.1533,0
"2023-03-27 01:30:00",1511,12.53,-2.745352,-0.07727272,-3.226587,-3.965593,-0.016,-0.622,-0.267,22.66,22.86,22.5,0.1,29.86,30.31,29.65,0.16,1.358,1.7,0.7,0.191,349.2,942.1755,0
"2023-03-27 01:40:00",1512,12.52,-2.856383,0.06089425,-2.799805,-3.969475,-0.017,-0.689,-0.296,22.6,22.81,22.46,0.103,30.03,30.51,29.49,0.197,1.946,2.45,1.45,0.223,331.2,942.1274,0
"2023-03-27 01:50:00",1513,12.52,-2.604088,-0.02851991,-2.764095,-4.21521,-0.018,-0.723,-0.31,22.61,22.87,22.29,0.2,29.72,30.47,29.1,0.381,1.826,2.2,1.45,0.202,316.2,942.1568,0
"2023-03-27 02:00:00",1514,12.51,-2.677103,-0.125836,-3.222248,-4.540909,-0.014,-0.562,-0.241,22.53,22.71,22.16,0.158,29.7,30.49,29.18,0.402,1.203,1.7,0,0.283,311.7,942.2482,0
"2023-03-27 02:10:00",1515,12.51,-2.549188,-0.04316599,-3.061468,-4.395188,-0.018,-0.738,-0.317,22.11,22.22,21.82,0.089,30.99,32,30.46,0.381,2.311,2.7,1.45,0.301,341.2,942.2462,0
"2023-03-27 02:20:00",1516,12.5,-1.972332,-0.2395331,-3.082579,-4.461213,-0.017,-0.7,-0.3,21.44,21.81,21.27,0.143,32.9,33.44,31.99,0.396,2.183,2.7,1.7,0.266,351.4,942.2117,0
"2023-03-27 02:30:00",1517,12.5,-2.363332,-0.09616127,-2.985327,-4.140061,-0.018,-0.716,-0.307,21.24,21.36,21.11,0.066,33.56,34.05,33.26,0.175,1.85,2.7,0.95,0.382,350.8,942.1373,0
"2023-03-27 02:40:00",1518,12.49,-2.609449,0.05126083,-2.533888,-3.823445,-0.014,-0.578,-0.248,21.46,21.59,21.34,0.072,33.14,33.51,32.88,0.151,2.431,2.95,1.95,0.18,339.5,942.0451,0
"2023-03-27 02:50:00",1519,12.49,-2.288467,-0.0159952,-2.519991,-4.030049,-0.016,-0.636,-0.273,21.33,21.39,21.17,0.039,32.82,33.26,32.43,0.215,2.735,3.45,1.7,0.315,334.3,941.9217,0
"2023-03-27 03:00:00",1520,12.48,-2.000234,-0.2146803,-2.954406,-4.327933,-0.022,-0.873,-0.374,20.88,21.21,20.78,0.109,33.51,33.74,33.15,0.14,2.13,2.95,1.45,0.3,0.187,941.8292,0
"2023-03-27 03:10:00",1521,12.47,-2.193842,-0.08980345,-2.692958,-3.866662,-0.018,-0.716,-0.307,20.72,20.84,20.6,0.064,33.56,33.82,33.37,0.093,2.263,2.7,1.45,0.207,350.4,941.7847,0
"2023-03-27 03:20:00",1522,12.47,-2.296571,-0.07746995,-2.590559,-3.826067,-0.018,-0.72,-0.309,20.61,20.66,20.54,0.027,33.57,33.82,33.29,0.108,2.091,2.45,1.7,0.174,330.4,941.7518,0
"2023-03-27 03:30:00",1523,12.46,-2.566426,0.03468862,-2.401289,-3.713074,-0.019,-0.749,-0.321,20.75,20.87,20.55,0.086,32.99,33.53,32.75,0.188,1.819,2.45,1.2,0.189,332.1,941.7129,0
"2023-03-27 03:40:00",1524,12.46,-2.563233,-0.00732313,-2.59589,-3.916158,-0.018,-0.712,-0.305,20.88,20.95,20.76,0.051,32.66,32.98,32.44,0.122,1.553,2.2,1.2,0.232,317.1,941.7015,0
"2023-03-27 03:50:00",1525,12.46,-2.527868,-0.0007707963,-2.687389,-4.108033,-0.019,-0.741,-0.318,20.79,20.91,20.65,0.075,32.76,33.14,32.44,0.181,1.67,2.2,0.95,0.223,352,941.6944,0
"2023-03-27 04:00:00",1526,12.45,-2.541048,-0.02678758,-2.839767,-4.202941,-0.013,-0.515,-0.221,20.88,20.93,20.8,0.027,32.46,32.78,32.34,0.082,1.399,1.95,0.95,0.247,335.6,941.7338,0
"2023-03-27 04:10:00",1527,12.45,-2.459222,-0.01137042,-2.777507,-4.110368,-0.019,-0.752,-0.323,20.81,20.9,20.68,0.067,32.79,33.16,32.48,0.184,1.69,2.2,1.2,0.236,333,941.8174,0
"2023-03-27 04:20:00",1528,12.44,-2.181497,-0.09500981,-2.73721,-4.052219,-0.017,-0.696,-0.299,20.4,20.7,20.14,0.172,33.84,34.45,33.02,0.391,2.159,2.7,1.45,0.241,335.1,941.8449,0
"2023-03-27 04:30:00",1529,12.44,-2.213113,-0.09019218,-2.653115,-3.943527,-0.017,-0.667,-0.286,20.08,20.17,19.98,0.041,34.74,35.71,34.37,0.296,1.933,2.45,1.45,0.237,347.7,941.9041,0
"2023-03-27 04:40:00",1530,12.43,-2.097966,-0.1052245,-2.658752,-3.905331,-0.016,-0.622,-0.267,19.87,19.99,19.63,0.107,36.11,37,35.38,0.492,2.039,2.45,1.45,0.225,335.5,942.0162,0
"2023-03-27 04:50:00",1531,12.43,-2.03777,-0.1181375,-2.641353,-3.787726,-0.015,-0.61,-0.262,19.57,19.66,19.43,0.049,37.29,37.91,36.92,0.232,2.228,2.7,1.45,0.19,351,942.0769,0
"2023-03-27 05:00:00",1532,12.43,-2.144835,-0.0269809,-2.527516,-3.578938,-0.018,-0.723,-0.31,19.45,19.51,19.38,0.033,37.8,38.03,37.62,0.089,2.088,2.7,1.45,0.216,354.4,942.158,0
"2023-03-27 05:10:00",1533,12.42,-2.284068,0.05743048,-2.361062,-3.415095,-0.02,-0.789,-0.338,19.57,19.72,19.45,0.081,37.81,37.95,37.59,0.084,2.24,2.7,1.7,0.242,344,942.2107,0
"2023-03-27 05:20:00",1534,12.42,-2.21466,-0.1119713,-2.61551,-3.670436,-0.015,-0.61,-0.262,19.61,19.7,19.54,0.035,38.14,38.44,37.71,0.176,1.674,2.2,1.2,0.232,354.4,942.2958,0
"2023-03-27 05:30:00",1535,12.42,-2.186818,-0.133942,-2.775634,-3.815075,-0.018,-0.722,-0.31,19.53,19.63,19.31,0.093,38.72,39.34,38.32,0.289,1.323,1.95,0,0.288,341.7,942.4163,0
"2023-03-27 05:40:00",1536,12.41,-2.331525,-0.1620803,-3.08761,-3.854963,-0.015,-0.606,-0.26,19.25,19.32,19.1,0.041,39.8,40.51,39.27,0.289,0.885,1.95,0,0.611,352.3,942.6289,0
"2023-03-27 05:50:00",1537,12.41,-2.314973,-0.02235588,-2.665507,-3.371971,-0.022,-0.871,-0.373,18.94,19.13,18.85,0.069,40.5,40.94,40.16,0.159,1.764,2.2,1.45,0.144,329.1,942.7887,0
"2023-03-27 06:00:00",1538,12.41,-2.267775,0.0117562,-2.241141,-3.25189,-0.016,-0.66,-0.283,18.99,19.07,18.83,0.056,40.24,40.95,40.02,0.221,1.746,1.95,1.45,0.146,341.1,942.9344,0
"2023-03-27 06:10:00",1539,12.4,-2.357373,0.04105179,-2.388444,-3.412657,-0.018,-0.708,-0.304,18.81,18.93,18.69,0.068,41.27,41.59,41,0.139,2.315,2.7,1.7,0.223,344.2,943.0619,0
"2023-03-27 06:20:00",1540,12.4,-1.999094,-0.03257082,-2.304682,-3.466949,-0.018,-0.728,-0.312,18.68,18.85,18.57,0.079,42.03,42.48,41.39,0.299,2.325,2.7,1.95,0.182,346.6,943.2585,0
"2023-03-27 06:30:00",1541,12.4,-1.159121,-0.02563327,-1.460453,-2.545697,-0.02,-0.793,-0.34,18.62,18.74,18.43,0.088,42.29,42.76,42.01,0.185,2.279,2.7,1.7,0.172,338,943.3705,0
"2023-03-27 06:40:00",1542,12.39,2.124626,-0.06764831,1.10907,0.5911075,-0.016,-0.629,-0.27,18.39,18.44,18.33,0.022,42.61,42.87,42.32,0.121,2.183,2.95,1.45,0.243,349.1,943.425,0
"2023-03-27 06:50:00",1543,12.4,10.85327,1.544545,8.364211,9.926373,-0.015,-0.603,-0.258,18.42,18.55,18.31,0.069,42.57,42.94,42.33,0.106,1.931,2.45,1.45,0.189,340.5,943.5465,0
"2023-03-27 07:00:00",1544,12.49,29.62694,59.38077,19.01404,30.46495,-0.016,-0.627,-0.269,18.69,18.89,18.49,0.113,42.49,43.3,42.23,0.192,1.986,2.45,1.7,0.151,346.5,943.673,0
"2023-03-27 07:10:00",1545,12.7,59.67799,197.7294,28.64413,56.90654,-0.016,-0.65,-0.279,19.22,19.67,18.87,0.233,41.93,42.66,41.15,0.349,1.898,2.45,1.2,0.254,353.2,943.7452,0
"2023-03-27 07:20:00",1546,12.96,92.43353,284.1734,38.03735,89.04823,-0.017,-0.662,-0.284,20.11,20.6,19.65,0.282,41.23,42.15,40.27,0.44,1.81,2.45,1.2,0.251,339.3,943.8337,0
"2023-03-27 07:30:00",1547,13.12,128.881,359.5132,45.97063,126.0173,-0.014,-0.544,-0.233,21.15,21.69,20.58,0.32,39.29,40.74,38.13,0.674,1.736,2.2,1.2,0.176,0.316,944.0242,0
"2023-03-27 07:40:00",1548,13.22,168.0351,426.4081,52.65646,166.0098,-0.007,-0.299,-0.128,22.24,22.8,21.7,0.304,37,38.59,35.62,0.748,1.461,1.95,0.95,0.223,346.4,944.1697,0
"2023-03-27 07:50:00",1549,13.31,207.9179,478.7068,58.10521,205.5369,-0.011,-0.435,-0.187,23.48,24.27,22.81,0.383,34.23,35.64,32.84,0.695,0.519,1.2,0,0.443,342.5,944.2877,0
"2023-03-27 08:00:00",1550,13.4,248.5582,528.3267,62.39571,246.3879,-0.005,-0.2,-0.086,25.39,26.18,24.26,0.58,31.15,32.85,29.89,0.851,0.259,1.45,0,0.472,124,944.3931,0
"2023-03-27 08:10:00",1551,13.41,290.829,568.7275,67.33126,288.5976,0,-0.019,-0.008,26.33,26.94,25.63,0.47,30.53,31.45,29.35,0.564,0.575,1.45,0,0.441,155.5,944.5605,0
"2023-03-27 08:20:00",1552,13.4,331.421,599.2473,71.9327,329.7487,0.004,0.174,0.075,27.11,27.3,26.87,0.126,29.59,30.15,28.82,0.329,1.05,2.2,0,0.732,127.8,944.749,0
"2023-03-27 08:30:00",1553,13.38,374.2578,625.9092,76.33338,373.3766,0.01,0.406,0.174,26.66,27.28,26,0.34,29.91,30.58,28.81,0.416,1.973,2.95,0.45,0.353,163.9,944.8522,0
"2023-03-27 08:40:00",1554,13.36,415.1635,652.721,80.34467,415.7757,0.012,0.464,0.199,26.48,27.04,26.09,0.279,29.81,30.79,28.24,0.593,1.254,2.7,0,0.662,156.8,944.9721,0
"2023-03-27 08:50:00",1555,13.36,458.3727,680.3414,83.66055,459.8969,0.023,0.924,0.396,26.82,27.06,26.28,0.181,28.86,29.92,28,0.455,1.68,3.2,0,0.772,163.3,945.0261,0
"2023-03-27 09:00:00",1556,13.36,500.7151,700.3474,87.39365,502.7455,0.027,1.071,0.459,26.29,26.39,26.17,0.045,29.7,30.19,29.08,0.303,1.875,3.2,0.7,0.609,224.4,945.106,0
"2023-03-27 09:10:00",1557,13.36,536.7873,712.5566,90.94502,539.7012,0.038,1.509,0.647,26.82,27.62,26.22,0.444,28.81,30.15,27.18,0.796,1.195,3.2,0,0.897,108.8,945.1328,0
"2023-03-27 09:20:00",1558,13.36,576.2344,729.6362,93.55647,578.6149,0.046,1.836,0.787,27.27,28,26.87,0.297,27.75,28.56,26.25,0.528,1.298,3.45,0,0.92,140.4,945.1934,0
"2023-03-27 09:30:00",1559,13.36,617.0314,751.2686,94.81477,618.9363,0.051,2.053,0.88,27.76,28.2,27.25,0.288,26.37,27.03,25.54,0.42,1.034,2.45,0,0.807,209,945.2812,0
"2023-03-27 09:40:00",1560,13.37,654.0357,760.007,97.85289,655.3101,0.055,2.196,0.942,28.01,28.6,27.32,0.41,25.61,26.66,24.47,0.634,1.706,3.45,0,0.922,201.9,945.2947,0
"2023-03-27 09:50:00",1561,13.36,689.3513,771.2502,100.389,691.7975,0.059,2.378,1.02,27.89,28.15,27.66,0.139,25.34,26.19,24.46,0.381,1.258,3.45,0,0.715,140.7,945.2906,0
"2023-03-27 10:00:00",1562,13.33,728.6962,792.2869,101.0671,733.3718,0.076,3.036,1.302,28.06,28.22,27.84,0.098,24.83,25.32,24.36,0.263,1.232,2.45,0,0.714,66.43,945.2629,0
"2023-03-27 10:10:00",1563,13.33,759.8592,801.2704,101.4302,764.7333,0.082,3.292,1.412,28.59,28.92,28.03,0.267,24.1,24.99,23.28,0.409,1.52,3.7,0,0.982,144.6,945.1917,0
"2023-03-27 10:20:00",1564,13.34,791.6191,812.4429,102.4262,797.347,0.096,3.83,1.642,29.37,29.86,28.57,0.353,23.26,24.47,22.38,0.554,0.811,3.2,0,0.778,158.6,945.173,0
"2023-03-27 10:30:00",1565,13.33,822.5374,818.3607,105.3336,829.0555,0.108,4.327,1.856,29.15,29.3,28.86,0.13,23.69,24.13,22.94,0.294,1.438,3.2,0,0.735,134.8,945.1254,0
"2023-03-27 10:40:00",1566,13.3,852.1983,823.9994,107.453,858.7031,0.125,4.986,2.138,28.75,29.48,28.06,0.457,24.19,25.39,23.08,0.762,1.536,4.2,0,1.02,293.9,945.0318,0
"2023-03-27 10:50:00",1567,13.3,874.1024,827.8837,109.4859,882.6772,0.128,5.134,2.202,29.33,30.08,28.42,0.508,23.45,25.36,22.07,0.858,1.571,4.7,0,1.046,141.7,944.9484,0
"2023-03-27 11:00:00",1568,13.3,899.0001,830.6893,112.9429,908.5142,0.125,4.999,2.144,29.42,29.72,28.79,0.212,23.13,23.74,22.39,0.298,2.093,4.95,0,0.888,96.2,944.8519,0
"2023-03-27 11:10:00",1569,13.31,917.6527,834.0929,113.8858,928.4546,0.142,5.68,2.436,29.34,30,28.67,0.399,23.14,24.3,22.06,0.501,1.241,3.95,0,1.087,120.3,944.7355,0
"2023-03-27 11:20:00",1570,13.31,937.3592,837.4924,116.0176,948.5586,0.149,5.944,2.549,29.78,30.66,28.68,0.629,22.71,24.34,21.22,0.878,1.696,4.2,0,0.924,80.7,944.613,0
"2023-03-27 11:30:00",1571,13.28,950.2344,831.9727,121.0008,962.255,0.142,5.671,2.432,30.88,31.33,30.45,0.321,21.13,21.63,20.27,0.428,1.503,3.2,0,0.903,243.8,944.4609,0
"2023-03-27 11:40:00",1572,13.27,959.2573,818.7629,127.3137,970.5634,0.15,5.995,2.571,30.4,31.04,30.06,0.228,21.5,22.22,20.75,0.306,1.859,3.95,0,0.988,130.1,944.3326,0
"2023-03-27 11:50:00",1573,13.28,980.5437,836.9905,125.0362,994.3069,0.149,5.941,2.548,31.19,31.7,30.58,0.378,20.92,22.18,19.75,0.711,1.683,4.2,0,0.96,129.2,944.2192,0
"2023-03-27 12:00:00",1574,13.28,985.9973,831.0768,126.0838,998.7436,0.158,6.302,2.702,31.53,31.92,30.82,0.313,20.06,21,19.38,0.376,1.832,3.95,0,0.888,141.4,943.9793,0
"2023-03-27 12:10:00",1575,13.28,998.0951,835.3105,125.2491,1012.021,0.157,6.299,2.701,30.18,31.12,29.52,0.476,21.53,22.42,20.31,0.624,2.111,4.45,0,0.947,104.4,943.7366,0
"2023-03-27 12:20:00",1576,13.26,1005.428,836.1188,126.4452,1019.824,0.17,6.789,2.911,30.79,31.52,30.13,0.447,20.86,22.19,19.9,0.499,2.468,5.2,0,0.878,55.81,943.5189,0
"2023-03-27 12:30:00",1577,13.23,1008.167,834.1475,128.0894,1022.155,0.167,6.668,2.859,30.84,31.27,30.13,0.316,20.45,21.72,19.58,0.597,1.744,4.45,0,0.962,113.9,943.2676,0
"2023-03-27 12:40:00",1578,13.07,1012.411,837.5571,128.0899,1024.796,0.156,6.227,2.67,31.74,32.28,31.11,0.381,19.47,20.75,17.46,0.689,1.741,4.45,0,0.921,270.8,943.0178,0
"2023-03-27 12:50:00",1579,13.08,1019.104,844.5313,127.233,1029.873,0.164,6.569,2.817,32.74,33.5,32.22,0.301,16.43,18.7,15.6,0.784,1.529,4.95,0,1.571,0.164,942.8237,0
"2023-03-27 13:00:00",1580,13.09,1014.311,839.3142,128.9562,1025.071,0.166,6.634,2.845,33.58,34.57,32.37,0.748,15.53,16.51,14.33,0.431,1.83,5.2,0,1.824,81.2,942.5902,0
"2023-03-27 13:10:00",1581,13.16,1011.076,838.2261,129.5053,1022.71,0.162,6.495,2.785,32.52,33.63,31.95,0.453,15.78,16.27,15.07,0.288,1.614,4.7,0,1.041,58.55,942.3453,0
"2023-03-27 13:20:00",1582,13.21,1008.207,841.8189,127.787,1019.045,0.168,6.707,2.876,32.97,33.68,32.35,0.447,15.47,16.05,14.76,0.247,1.507,3.45,0,1.079,190.1,942.0558,0
"2023-03-27 13:30:00",1583,13.22,993.0435,834.841,126.7846,1003.298,0.162,6.5,2.787,33.46,34.14,32.89,0.362,14.97,15.43,14.17,0.31,1.698,3.7,0,0.967,163.5,941.8094,0
"2023-03-27 13:40:00",1584,13.22,983.3445,832.3342,128.1161,993.1136,0.149,5.98,2.564,33.81,34.47,33.44,0.335,15,15.66,14.23,0.328,1.634,4.95,0,1.122,36.73,941.6279,0
"2023-03-27 13:50:00",1585,13.22,973.2026,830.4334,128.4416,980.8772,0.141,5.658,2.426,33.88,34.22,33.56,0.169,14.88,15.19,14.37,0.17,1.675,4.95,0,1.333,161.3,941.4185,0
"2023-03-27 14:00:00",1586,13.22,948.5577,816.937,128.7214,956.2333,0.143,5.71,2.448,34.66,35.09,34.04,0.275,14.27,14.81,13.64,0.243,1.282,3.95,0,0.943,100.6,941.2227,0
"2023-03-27 14:10:00",1587,13.21,940.9081,818.8459,129.1146,947.6903,0.155,6.185,2.652,33.99,34.27,33.75,0.135,14.8,15.21,14.18,0.173,2.576,5.45,0.45,0.968,137.6,941.0469,0
"2023-03-27 14:20:00",1588,13.19,925.7065,815.0506,131.9221,933.4677,0.141,5.64,2.418,34.2,34.83,33.73,0.329,14.84,15.54,14.22,0.328,2.638,5.45,0,1.201,159,940.8373,0
"2023-03-27 14:30:00",1589,13.1,893.5251,791.8831,136.4839,899.4955,0.121,4.821,2.068,34.82,35.46,34.26,0.367,14.19,14.73,13.43,0.307,1.694,3.7,0,1.12,276.5,940.6863,0
"2023-03-27 14:40:00",1590,13.05,858.3196,763.6921,140.7846,862.1691,0.131,5.229,2.242,35.4,35.96,34.7,0.448,13.97,14.27,13.61,0.173,1.708,4.95,0,1.289,169.1,940.4074,0
